Candle Compra: 353442, Candle Venda: 353459, Horário Compra: 2024-09-02 10:42:00, Horário Venda: 2024-09-02 10:59:00, Preço Compra: 330281, Preço Venda: 330075, Percentual: -0.06%
Candle Compra: 353464, Candle Venda: 353471, Horário Compra: 2024-09-02 11:04:00, Horário Venda: 2024-09-02 11:11:00, Preço Compra: 330876, Preço Venda: 330043, Percentual: -0.25%
Candle Compra: 353477, Candle Venda: 353520, Horário Compra: 2024-09-02 11:17:00, Horário Venda: 2024-09-02 12:00:00, Preço Compra: 330495, Preço Venda: 332628, Percentual: 0.65%
Candle Compra: 353541, Candle Venda: 353547, Horário Compra: 2024-09-02 12:21:00, Horário Venda: 2024-09-02 12:27:00, Preço Compra: 332586, Preço Venda: 332000, Percentual: -0.18%
Candle Compra: 353557, Candle Venda: 353576, Horário Compra: 2024-09-02 12:37:00, Horário Venda: 2024-09-02 12:56:00, Preço Compra: 332300, Preço Venda: 331640, Percentual: -0.2%
Candle Compra: 353593, Candle Venda: 353607, Horário Compra: 2024-09-02 13:13:00, Horário Venda: 2024-09-02 13:27:00, Preço Compra: 331119, Preço Venda: 330615, Percentual: -0.15%
Candle Compra: 353616, Candle Venda: 353618, Horário Compra: 2024-09-02 13:36:00, Horário Venda: 2024-09-02 13:38:00, Preço Compra: 330783, Preço Venda: 330128, Percentual: -0.2%
Candle Compra: 353624, Candle Venda: 353630, Horário Compra: 2024-09-02 13:44:00, Horário Venda: 2024-09-02 13:50:00, Preço Compra: 330551, Preço Venda: 330087, Percentual: -0.14%
Candle Compra: 353636, Candle Venda: 353656, Horário Compra: 2024-09-02 13:56:00, Horário Venda: 2024-09-02 14:16:00, Preço Compra: 330130, Preço Venda: 330285, Percentual: 0.05%
Candle Compra: 353660, Candle Venda: 353666, Horário Compra: 2024-09-02 14:20:00, Horário Venda: 2024-09-02 14:26:00, Preço Compra: 330813, Preço Venda: 330337, Percentual: -0.14%
Candle Compra: 353678, Candle Venda: 353682, Horário Compra: 2024-09-02 14:38:00, Horário Venda: 2024-09-02 14:42:00, Preço Compra: 330564, Preço Venda: 330166, Percentual: -0.12%
Candle Compra: 353689, Candle Venda: 353744, Horário Compra: 2024-09-02 14:49:00, Horário Venda: 2024-09-02 15:44:00, Preço Compra: 330614, Preço Venda: 331000, Percentual: 0.12%
Candle Compra: 353756, Candle Venda: 353769, Horário Compra: 2024-09-02 15:56:00, Horário Venda: 2024-09-02 16:09:00, Preço Compra: 331100, Preço Venda: 330820, Percentual: -0.08%
Candle Compra: 353771, Candle Venda: 353782, Horário Compra: 2024-09-02 16:11:00, Horário Venda: 2024-09-02 16:22:00, Preço Compra: 331119, Preço Venda: 330788, Percentual: -0.1%
Candle Compra: 353796, Candle Venda: 353797, Horário Compra: 2024-09-02 16:36:00, Horário Venda: 2024-09-02 16:37:00, Preço Compra: 330920, Preço Venda: 330586, Percentual: -0.1%
Candle Compra: 353805, Candle Venda: 353824, Horário Compra: 2024-09-02 16:45:00, Horário Venda: 2024-09-02 17:04:00, Preço Compra: 330710, Preço Venda: 330444, Percentual: -0.08%
Candle Compra: 353826, Candle Venda: 353916, Horário Compra: 2024-09-02 17:06:00, Horário Venda: 2024-09-02 18:36:00, Preço Compra: 330810, Preço Venda: 334275, Percentual: 1.05%
Candle Compra: 353937, Candle Venda: 354017, Horário Compra: 2024-09-02 18:57:00, Horário Venda: 2024-09-02 20:17:00, Preço Compra: 333875, Preço Venda: 335000, Percentual: 0.34%
Candle Compra: 354036, Candle Venda: 354052, Horário Compra: 2024-09-02 20:36:00, Horário Venda: 2024-09-02 20:52:00, Preço Compra: 334653, Preço Venda: 334389, Percentual: -0.08%
Candle Compra: 354056, Candle Venda: 354062, Horário Compra: 2024-09-02 20:56:00, Horário Venda: 2024-09-02 21:02:00, Preço Compra: 334700, Preço Venda: 334374, Percentual: -0.1%
Candle Compra: 354063, Candle Venda: 354068, Horário Compra: 2024-09-02 21:03:00, Horário Venda: 2024-09-02 21:08:00, Preço Compra: 334643, Preço Venda: 334201, Percentual: -0.13%
Candle Compra: 354070, Candle Venda: 354077, Horário Compra: 2024-09-02 21:10:00, Horário Venda: 2024-09-02 21:17:00, Preço Compra: 334469, Preço Venda: 334002, Percentual: -0.14%
Candle Compra: 354080, Candle Venda: 354081, Horário Compra: 2024-09-02 21:20:00, Horário Venda: 2024-09-02 21:21:00, Preço Compra: 334427, Preço Venda: 333790, Percentual: -0.19%
Candle Compra: 354085, Candle Venda: 354096, Horário Compra: 2024-09-02 21:25:00, Horário Venda: 2024-09-02 21:36:00, Preço Compra: 334421, Preço Venda: 333951, Percentual: -0.14%
Candle Compra: 354105, Candle Venda: 354141, Horário Compra: 2024-09-02 21:45:00, Horário Venda: 2024-09-02 22:21:00, Preço Compra: 334351, Preço Venda: 334784, Percentual: 0.13%
Candle Compra: 354152, Candle Venda: 354156, Horário Compra: 2024-09-02 22:32:00, Horário Venda: 2024-09-02 22:36:00, Preço Compra: 334984, Preço Venda: 334649, Percentual: -0.1%
Candle Compra: 354166, Candle Venda: 354215, Horário Compra: 2024-09-02 22:46:00, Horário Venda: 2024-09-02 23:35:00, Preço Compra: 335202, Preço Venda: 336183, Percentual: 0.29%
Candle Compra: 354230, Candle Venda: 354235, Horário Compra: 2024-09-02 23:50:00, Horário Venda: 2024-09-02 23:55:00, Preço Compra: 335883, Preço Venda: 335368, Percentual: -0.15%
Candle Compra: 354247, Candle Venda: 354265, Horário Compra: 2024-09-03 00:07:00, Horário Venda: 2024-09-03 00:25:00, Preço Compra: 334952, Preço Venda: 334302, Percentual: -0.19%
Candle Compra: 354275, Candle Venda: 354295, Horário Compra: 2024-09-03 00:35:00, Horário Venda: 2024-09-03 00:55:00, Preço Compra: 334123, Preço Venda: 333639, Percentual: -0.14%
Candle Compra: 354300, Candle Venda: 354310, Horário Compra: 2024-09-03 01:00:00, Horário Venda: 2024-09-03 01:10:00, Preço Compra: 333649, Preço Venda: 333575, Percentual: -0.02%
Candle Compra: 354311, Candle Venda: 354324, Horário Compra: 2024-09-03 01:11:00, Horário Venda: 2024-09-03 01:24:00, Preço Compra: 333801, Preço Venda: 333635, Percentual: -0.05%
Candle Compra: 354330, Candle Venda: 354350, Horário Compra: 2024-09-03 01:30:00, Horário Venda: 2024-09-03 01:50:00, Preço Compra: 333864, Preço Venda: 333860, Percentual: -0.00%
Candle Compra: 354365, Candle Venda: 354397, Horário Compra: 2024-09-03 02:05:00, Horário Venda: 2024-09-03 02:37:00, Preço Compra: 333616, Preço Venda: 334050, Percentual: 0.13%
Candle Compra: 354412, Candle Venda: 354420, Horário Compra: 2024-09-03 02:52:00, Horário Venda: 2024-09-03 03:00:00, Preço Compra: 334112, Preço Venda: 333674, Percentual: -0.13%
Candle Compra: 354435, Candle Venda: 354446, Horário Compra: 2024-09-03 03:15:00, Horário Venda: 2024-09-03 03:26:00, Preço Compra: 332871, Preço Venda: 332476, Percentual: -0.12%
Candle Compra: 354448, Candle Venda: 354457, Horário Compra: 2024-09-03 03:28:00, Horário Venda: 2024-09-03 03:37:00, Preço Compra: 332935, Preço Venda: 332636, Percentual: -0.09%
Candle Compra: 354459, Candle Venda: 354469, Horário Compra: 2024-09-03 03:39:00, Horário Venda: 2024-09-03 03:49:00, Preço Compra: 332860, Preço Venda: 332684, Percentual: -0.05%
Candle Compra: 354471, Candle Venda: 354474, Horário Compra: 2024-09-03 03:51:00, Horário Venda: 2024-09-03 03:54:00, Preço Compra: 332805, Preço Venda: 332500, Percentual: -0.09%
Candle Compra: 354483, Candle Venda: 354492, Horário Compra: 2024-09-03 04:03:00, Horário Venda: 2024-09-03 04:12:00, Preço Compra: 332713, Preço Venda: 332472, Percentual: -0.07%
Candle Compra: 354497, Candle Venda: 354551, Horário Compra: 2024-09-03 04:17:00, Horário Venda: 2024-09-03 05:11:00, Preço Compra: 332852, Preço Venda: 333439, Percentual: 0.18%
Candle Compra: 354564, Candle Venda: 354566, Horário Compra: 2024-09-03 05:24:00, Horário Venda: 2024-09-03 05:26:00, Preço Compra: 333532, Preço Venda: 333302, Percentual: -0.07%
Candle Compra: 354586, Candle Venda: 354659, Horário Compra: 2024-09-03 05:46:00, Horário Venda: 2024-09-03 06:59:00, Preço Compra: 331994, Preço Venda: 332558, Percentual: 0.17%
Candle Compra: 354666, Candle Venda: 354726, Horário Compra: 2024-09-03 07:06:00, Horário Venda: 2024-09-03 08:06:00, Preço Compra: 332756, Preço Venda: 333664, Percentual: 0.27%
Candle Compra: 354736, Candle Venda: 354742, Horário Compra: 2024-09-03 08:16:00, Horário Venda: 2024-09-03 08:22:00, Preço Compra: 333889, Preço Venda: 333582, Percentual: -0.09%
Candle Compra: 354744, Candle Venda: 354745, Horário Compra: 2024-09-03 08:24:00, Horário Venda: 2024-09-03 08:25:00, Preço Compra: 333712, Preço Venda: 333594, Percentual: -0.04%
Candle Compra: 354749, Candle Venda: 354756, Horário Compra: 2024-09-03 08:29:00, Horário Venda: 2024-09-03 08:36:00, Preço Compra: 333675, Preço Venda: 333507, Percentual: -0.05%
Candle Compra: 354771, Candle Venda: 354797, Horário Compra: 2024-09-03 08:51:00, Horário Venda: 2024-09-03 09:17:00, Preço Compra: 333625, Preço Venda: 333801, Percentual: 0.05%
Candle Compra: 354817, Candle Venda: 354824, Horário Compra: 2024-09-03 09:37:00, Horário Venda: 2024-09-03 09:44:00, Preço Compra: 333035, Preço Venda: 332512, Percentual: -0.16%
Candle Compra: 354831, Candle Venda: 354838, Horário Compra: 2024-09-03 09:51:00, Horário Venda: 2024-09-03 09:58:00, Preço Compra: 332634, Preço Venda: 332192, Percentual: -0.13%
Candle Compra: 354844, Candle Venda: 354867, Horário Compra: 2024-09-03 10:04:00, Horário Venda: 2024-09-03 10:27:00, Preço Compra: 332447, Preço Venda: 332500, Percentual: 0.02%
Candle Compra: 354893, Candle Venda: 354894, Horário Compra: 2024-09-03 10:53:00, Horário Venda: 2024-09-03 10:54:00, Preço Compra: 329716, Preço Venda: 329130, Percentual: -0.18%
Candle Compra: 354896, Candle Venda: 354911, Horário Compra: 2024-09-03 10:56:00, Horário Venda: 2024-09-03 11:11:00, Preço Compra: 329381, Preço Venda: 328681, Percentual: -0.21%
Candle Compra: 354922, Candle Venda: 354932, Horário Compra: 2024-09-03 11:22:00, Horário Venda: 2024-09-03 11:32:00, Preço Compra: 328451, Preço Venda: 327030, Percentual: -0.43%
Candle Compra: 354937, Candle Venda: 354947, Horário Compra: 2024-09-03 11:37:00, Horário Venda: 2024-09-03 11:47:00, Preço Compra: 327796, Preço Venda: 326882, Percentual: -0.28%
Candle Compra: 354950, Candle Venda: 354954, Horário Compra: 2024-09-03 11:50:00, Horário Venda: 2024-09-03 11:54:00, Preço Compra: 327555, Preço Venda: 326658, Percentual: -0.27%
Candle Compra: 354957, Candle Venda: 354959, Horário Compra: 2024-09-03 11:57:00, Horário Venda: 2024-09-03 11:59:00, Preço Compra: 327131, Preço Venda: 326807, Percentual: -0.1%
Candle Compra: 354964, Candle Venda: 354989, Horário Compra: 2024-09-03 12:04:00, Horário Venda: 2024-09-03 12:29:00, Preço Compra: 327281, Preço Venda: 327249, Percentual: -0.01%
Candle Compra: 354996, Candle Venda: 355000, Horário Compra: 2024-09-03 12:36:00, Horário Venda: 2024-09-03 12:40:00, Preço Compra: 327878, Preço Venda: 327204, Percentual: -0.21%
Candle Compra: 355008, Candle Venda: 355011, Horário Compra: 2024-09-03 12:48:00, Horário Venda: 2024-09-03 12:51:00, Preço Compra: 327272, Preço Venda: 327015, Percentual: -0.08%
Candle Compra: 355014, Candle Venda: 355027, Horário Compra: 2024-09-03 12:54:00, Horário Venda: 2024-09-03 13:07:00, Preço Compra: 327538, Preço Venda: 326867, Percentual: -0.2%
Candle Compra: 355034, Candle Venda: 355046, Horário Compra: 2024-09-03 13:14:00, Horário Venda: 2024-09-03 13:26:00, Preço Compra: 327378, Preço Venda: 327001, Percentual: -0.12%
Candle Compra: 355065, Candle Venda: 355074, Horário Compra: 2024-09-03 13:45:00, Horário Venda: 2024-09-03 13:54:00, Preço Compra: 326999, Preço Venda: 326401, Percentual: -0.18%
Candle Compra: 355086, Candle Venda: 355094, Horário Compra: 2024-09-03 14:06:00, Horário Venda: 2024-09-03 14:14:00, Preço Compra: 326635, Preço Venda: 326500, Percentual: -0.04%
Candle Compra: 355096, Candle Venda: 355133, Horário Compra: 2024-09-03 14:16:00, Horário Venda: 2024-09-03 14:53:00, Preço Compra: 326660, Preço Venda: 327279, Percentual: 0.19%
Candle Compra: 355150, Candle Venda: 355191, Horário Compra: 2024-09-03 15:10:00, Horário Venda: 2024-09-03 15:51:00, Preço Compra: 326958, Preço Venda: 327685, Percentual: 0.22%
Candle Compra: 355205, Candle Venda: 355231, Horário Compra: 2024-09-03 16:05:00, Horário Venda: 2024-09-03 16:31:00, Preço Compra: 328500, Preço Venda: 328274, Percentual: -0.07%
Candle Compra: 355249, Candle Venda: 355302, Horário Compra: 2024-09-03 16:49:00, Horário Venda: 2024-09-03 17:42:00, Preço Compra: 328626, Preço Venda: 329267, Percentual: 0.20%
Candle Compra: 355315, Candle Venda: 355335, Horário Compra: 2024-09-03 17:55:00, Horário Venda: 2024-09-03 18:15:00, Preço Compra: 330000, Preço Venda: 329499, Percentual: -0.15%
Candle Compra: 355355, Candle Venda: 355388, Horário Compra: 2024-09-03 18:35:00, Horário Venda: 2024-09-03 19:08:00, Preço Compra: 329185, Preço Venda: 329200, Percentual: 0.00%
Candle Compra: 355401, Candle Venda: 355406, Horário Compra: 2024-09-03 19:21:00, Horário Venda: 2024-09-03 19:26:00, Preço Compra: 329432, Preço Venda: 328834, Percentual: -0.18%
Candle Compra: 355423, Candle Venda: 355442, Horário Compra: 2024-09-03 19:43:00, Horário Venda: 2024-09-03 20:02:00, Preço Compra: 328640, Preço Venda: 327991, Percentual: -0.2%
Candle Compra: 355454, Candle Venda: 355467, Horário Compra: 2024-09-03 20:14:00, Horário Venda: 2024-09-03 20:27:00, Preço Compra: 328046, Preço Venda: 327553, Percentual: -0.15%
Candle Compra: 355480, Candle Venda: 355489, Horário Compra: 2024-09-03 20:40:00, Horário Venda: 2024-09-03 20:49:00, Preço Compra: 327613, Preço Venda: 327299, Percentual: -0.1%
Candle Compra: 355503, Candle Venda: 355538, Horário Compra: 2024-09-03 21:03:00, Horário Venda: 2024-09-03 21:38:00, Preço Compra: 327254, Preço Venda: 327731, Percentual: 0.15%
Candle Compra: 355548, Candle Venda: 355552, Horário Compra: 2024-09-03 21:48:00, Horário Venda: 2024-09-03 21:52:00, Preço Compra: 328248, Preço Venda: 327476, Percentual: -0.24%
Candle Compra: 355573, Candle Venda: 355623, Horário Compra: 2024-09-03 22:13:00, Horário Venda: 2024-09-03 23:03:00, Preço Compra: 320361, Preço Venda: 322498, Percentual: 0.67%
Candle Compra: 355636, Candle Venda: 355640, Horário Compra: 2024-09-03 23:16:00, Horário Venda: 2024-09-03 23:20:00, Preço Compra: 323000, Preço Venda: 322229, Percentual: -0.24%
Candle Compra: 355643, Candle Venda: 355648, Horário Compra: 2024-09-03 23:23:00, Horário Venda: 2024-09-03 23:28:00, Preço Compra: 322806, Preço Venda: 322329, Percentual: -0.15%
Candle Compra: 355653, Candle Venda: 355677, Horário Compra: 2024-09-03 23:33:00, Horário Venda: 2024-09-03 23:57:00, Preço Compra: 322874, Preço Venda: 322700, Percentual: -0.05%
Candle Compra: 355684, Candle Venda: 355717, Horário Compra: 2024-09-04 00:04:00, Horário Venda: 2024-09-04 00:37:00, Preço Compra: 323255, Preço Venda: 323019, Percentual: -0.07%
Candle Compra: 355732, Candle Venda: 355735, Horário Compra: 2024-09-04 00:52:00, Horário Venda: 2024-09-04 00:55:00, Preço Compra: 323122, Preço Venda: 322729, Percentual: -0.12%
Candle Compra: 355744, Candle Venda: 355759, Horário Compra: 2024-09-04 01:04:00, Horário Venda: 2024-09-04 01:19:00, Preço Compra: 322646, Preço Venda: 322417, Percentual: -0.07%
Candle Compra: 355773, Candle Venda: 355802, Horário Compra: 2024-09-04 01:33:00, Horário Venda: 2024-09-04 02:02:00, Preço Compra: 322250, Preço Venda: 322360, Percentual: 0.03%
Candle Compra: 355826, Candle Venda: 355834, Horário Compra: 2024-09-04 02:26:00, Horário Venda: 2024-09-04 02:34:00, Preço Compra: 321800, Preço Venda: 321056, Percentual: -0.23%
Candle Compra: 355844, Candle Venda: 355849, Horário Compra: 2024-09-04 02:44:00, Horário Venda: 2024-09-04 02:49:00, Preço Compra: 320946, Preço Venda: 320448, Percentual: -0.16%
Candle Compra: 355850, Candle Venda: 355853, Horário Compra: 2024-09-04 02:50:00, Horário Venda: 2024-09-04 02:53:00, Preço Compra: 320538, Preço Venda: 319881, Percentual: -0.2%
Candle Compra: 355857, Candle Venda: 355876, Horário Compra: 2024-09-04 02:57:00, Horário Venda: 2024-09-04 03:16:00, Preço Compra: 320372, Preço Venda: 320087, Percentual: -0.09%
Candle Compra: 355884, Candle Venda: 355903, Horário Compra: 2024-09-04 03:24:00, Horário Venda: 2024-09-04 03:43:00, Preço Compra: 320839, Preço Venda: 320658, Percentual: -0.06%
Candle Compra: 355913, Candle Venda: 355918, Horário Compra: 2024-09-04 03:53:00, Horário Venda: 2024-09-04 03:58:00, Preço Compra: 321463, Preço Venda: 320235, Percentual: -0.38%
Candle Compra: 355929, Candle Venda: 355990, Horário Compra: 2024-09-04 04:09:00, Horário Venda: 2024-09-04 05:10:00, Preço Compra: 320971, Preço Venda: 322485, Percentual: 0.47%
Candle Compra: 355999, Candle Venda: 356017, Horário Compra: 2024-09-04 05:19:00, Horário Venda: 2024-09-04 05:37:00, Preço Compra: 323128, Preço Venda: 322893, Percentual: -0.07%
Candle Compra: 356032, Candle Venda: 356053, Horário Compra: 2024-09-04 05:52:00, Horário Venda: 2024-09-04 06:13:00, Preço Compra: 322741, Preço Venda: 322755, Percentual: 0.00%
Candle Compra: 356063, Candle Venda: 356077, Horário Compra: 2024-09-04 06:23:00, Horário Venda: 2024-09-04 06:37:00, Preço Compra: 322959, Preço Venda: 322597, Percentual: -0.11%
Candle Compra: 356081, Candle Venda: 356090, Horário Compra: 2024-09-04 06:41:00, Horário Venda: 2024-09-04 06:50:00, Preço Compra: 322903, Preço Venda: 322570, Percentual: -0.1%
Candle Compra: 356105, Candle Venda: 356107, Horário Compra: 2024-09-04 07:05:00, Horário Venda: 2024-09-04 07:07:00, Preço Compra: 322644, Preço Venda: 322111, Percentual: -0.17%
Candle Compra: 356115, Candle Venda: 356118, Horário Compra: 2024-09-04 07:15:00, Horário Venda: 2024-09-04 07:18:00, Preço Compra: 322145, Preço Venda: 321689, Percentual: -0.14%
Candle Compra: 356125, Candle Venda: 356143, Horário Compra: 2024-09-04 07:25:00, Horário Venda: 2024-09-04 07:43:00, Preço Compra: 322379, Preço Venda: 321911, Percentual: -0.15%
Candle Compra: 356163, Candle Venda: 356209, Horário Compra: 2024-09-04 08:03:00, Horário Venda: 2024-09-04 08:49:00, Preço Compra: 321636, Preço Venda: 321872, Percentual: 0.07%
Candle Compra: 356215, Candle Venda: 356232, Horário Compra: 2024-09-04 08:55:00, Horário Venda: 2024-09-04 09:12:00, Preço Compra: 322264, Preço Venda: 322001, Percentual: -0.08%
Candle Compra: 356263, Candle Venda: 356288, Horário Compra: 2024-09-04 09:43:00, Horário Venda: 2024-09-04 10:08:00, Preço Compra: 320714, Preço Venda: 320000, Percentual: -0.22%
Candle Compra: 356290, Candle Venda: 356308, Horário Compra: 2024-09-04 10:10:00, Horário Venda: 2024-09-04 10:28:00, Preço Compra: 320730, Preço Venda: 320301, Percentual: -0.13%
Candle Compra: 356314, Candle Venda: 356317, Horário Compra: 2024-09-04 10:34:00, Horário Venda: 2024-09-04 10:37:00, Preço Compra: 321377, Preço Venda: 319600, Percentual: -0.55%
Candle Compra: 356322, Candle Venda: 356324, Horário Compra: 2024-09-04 10:42:00, Horário Venda: 2024-09-04 10:44:00, Preço Compra: 320620, Preço Venda: 319740, Percentual: -0.27%
Candle Compra: 356337, Candle Venda: 356340, Horário Compra: 2024-09-04 10:57:00, Horário Venda: 2024-09-04 11:00:00, Preço Compra: 319817, Preço Venda: 318369, Percentual: -0.45%
Candle Compra: 356347, Candle Venda: 356361, Horário Compra: 2024-09-04 11:07:00, Horário Venda: 2024-09-04 11:21:00, Preço Compra: 319499, Preço Venda: 318867, Percentual: -0.2%
Candle Compra: 356371, Candle Venda: 356503, Horário Compra: 2024-09-04 11:31:00, Horário Venda: 2024-09-04 13:43:00, Preço Compra: 319622, Preço Venda: 330077, Percentual: 3.27%
Candle Compra: 356514, Candle Venda: 356527, Horário Compra: 2024-09-04 13:54:00, Horário Venda: 2024-09-04 14:07:00, Preço Compra: 331014, Preço Venda: 330073, Percentual: -0.28%
Candle Compra: 356542, Candle Venda: 356543, Horário Compra: 2024-09-04 14:22:00, Horário Venda: 2024-09-04 14:23:00, Preço Compra: 329851, Preço Venda: 329449, Percentual: -0.12%
Candle Compra: 356560, Candle Venda: 356601, Horário Compra: 2024-09-04 14:40:00, Horário Venda: 2024-09-04 15:21:00, Preço Compra: 327895, Preço Venda: 327004, Percentual: -0.27%
Candle Compra: 356606, Candle Venda: 356617, Horário Compra: 2024-09-04 15:26:00, Horário Venda: 2024-09-04 15:37:00, Preço Compra: 327419, Preço Venda: 326754, Percentual: -0.2%
Candle Compra: 356630, Candle Venda: 356631, Horário Compra: 2024-09-04 15:50:00, Horário Venda: 2024-09-04 15:51:00, Preço Compra: 326626, Preço Venda: 326007, Percentual: -0.19%
Candle Compra: 356634, Candle Venda: 356716, Horário Compra: 2024-09-04 15:54:00, Horário Venda: 2024-09-04 17:16:00, Preço Compra: 326374, Preço Venda: 328424, Percentual: 0.63%
Candle Compra: 356732, Candle Venda: 356750, Horário Compra: 2024-09-04 17:32:00, Horário Venda: 2024-09-04 17:50:00, Preço Compra: 328195, Preço Venda: 327666, Percentual: -0.16%
Candle Compra: 356756, Candle Venda: 356767, Horário Compra: 2024-09-04 17:56:00, Horário Venda: 2024-09-04 18:07:00, Preço Compra: 328746, Preço Venda: 328150, Percentual: -0.18%
Candle Compra: 356788, Candle Venda: 356844, Horário Compra: 2024-09-04 18:28:00, Horário Venda: 2024-09-04 19:24:00, Preço Compra: 328641, Preço Venda: 329311, Percentual: 0.20%
Candle Compra: 356856, Candle Venda: 356859, Horário Compra: 2024-09-04 19:36:00, Horário Venda: 2024-09-04 19:39:00, Preço Compra: 329500, Preço Venda: 329200, Percentual: -0.09%
Candle Compra: 356870, Candle Venda: 356904, Horário Compra: 2024-09-04 19:50:00, Horário Venda: 2024-09-04 20:24:00, Preço Compra: 329123, Preço Venda: 329285, Percentual: 0.05%
Candle Compra: 356933, Candle Venda: 356980, Horário Compra: 2024-09-04 20:53:00, Horário Venda: 2024-09-04 21:40:00, Preço Compra: 328372, Preço Venda: 329038, Percentual: 0.20%
Candle Compra: 356990, Candle Venda: 356991, Horário Compra: 2024-09-04 21:50:00, Horário Venda: 2024-09-04 21:51:00, Preço Compra: 329371, Preço Venda: 328915, Percentual: -0.14%
Candle Compra: 357007, Candle Venda: 357016, Horário Compra: 2024-09-04 22:07:00, Horário Venda: 2024-09-04 22:16:00, Preço Compra: 328698, Preço Venda: 328263, Percentual: -0.13%
Candle Compra: 357024, Candle Venda: 357049, Horário Compra: 2024-09-04 22:24:00, Horário Venda: 2024-09-04 22:49:00, Preço Compra: 328266, Preço Venda: 328715, Percentual: 0.14%
Candle Compra: 357065, Candle Venda: 357066, Horário Compra: 2024-09-04 23:05:00, Horário Venda: 2024-09-04 23:06:00, Preço Compra: 328473, Preço Venda: 328200, Percentual: -0.08%
Candle Compra: 357080, Candle Venda: 357100, Horário Compra: 2024-09-04 23:20:00, Horário Venda: 2024-09-04 23:40:00, Preço Compra: 327073, Preço Venda: 326601, Percentual: -0.14%
Candle Compra: 357110, Candle Venda: 357118, Horário Compra: 2024-09-04 23:50:00, Horário Venda: 2024-09-04 23:58:00, Preço Compra: 326764, Preço Venda: 326318, Percentual: -0.14%
Candle Compra: 357140, Candle Venda: 357211, Horário Compra: 2024-09-05 00:20:00, Horário Venda: 2024-09-05 01:31:00, Preço Compra: 323751, Preço Venda: 323620, Percentual: -0.04%
Candle Compra: 357226, Candle Venda: 357242, Horário Compra: 2024-09-05 01:46:00, Horário Venda: 2024-09-05 02:02:00, Preço Compra: 323694, Preço Venda: 323537, Percentual: -0.05%
Candle Compra: 357255, Candle Venda: 357280, Horário Compra: 2024-09-05 02:15:00, Horário Venda: 2024-09-05 02:40:00, Preço Compra: 323601, Preço Venda: 323587, Percentual: -0.00%
Candle Compra: 357297, Candle Venda: 357301, Horário Compra: 2024-09-05 02:57:00, Horário Venda: 2024-09-05 03:01:00, Preço Compra: 323735, Preço Venda: 323425, Percentual: -0.1%
Candle Compra: 357302, Candle Venda: 357311, Horário Compra: 2024-09-05 03:02:00, Horário Venda: 2024-09-05 03:11:00, Preço Compra: 323569, Preço Venda: 323292, Percentual: -0.09%
Candle Compra: 357332, Candle Venda: 357419, Horário Compra: 2024-09-05 03:32:00, Horário Venda: 2024-09-05 04:59:00, Preço Compra: 321952, Preço Venda: 323539, Percentual: 0.49%
Candle Compra: 357423, Candle Venda: 357428, Horário Compra: 2024-09-05 05:03:00, Horário Venda: 2024-09-05 05:08:00, Preço Compra: 323885, Preço Venda: 323616, Percentual: -0.08%
Candle Compra: 357437, Candle Venda: 357439, Horário Compra: 2024-09-05 05:17:00, Horário Venda: 2024-09-05 05:19:00, Preço Compra: 323744, Preço Venda: 323528, Percentual: -0.07%
Candle Compra: 357444, Candle Venda: 357452, Horário Compra: 2024-09-05 05:24:00, Horário Venda: 2024-09-05 05:32:00, Preço Compra: 323843, Preço Venda: 323500, Percentual: -0.11%
Candle Compra: 357472, Candle Venda: 357500, Horário Compra: 2024-09-05 05:52:00, Horário Venda: 2024-09-05 06:20:00, Preço Compra: 322485, Preço Venda: 322008, Percentual: -0.15%
Candle Compra: 357511, Candle Venda: 357513, Horário Compra: 2024-09-05 06:31:00, Horário Venda: 2024-09-05 06:33:00, Preço Compra: 321998, Preço Venda: 321247, Percentual: -0.23%
Candle Compra: 357520, Candle Venda: 357536, Horário Compra: 2024-09-05 06:40:00, Horário Venda: 2024-09-05 06:56:00, Preço Compra: 321500, Preço Venda: 321519, Percentual: 0.01%
Candle Compra: 357543, Candle Venda: 357548, Horário Compra: 2024-09-05 07:03:00, Horário Venda: 2024-09-05 07:08:00, Preço Compra: 321895, Preço Venda: 321443, Percentual: -0.14%
Candle Compra: 357554, Candle Venda: 357559, Horário Compra: 2024-09-05 07:14:00, Horário Venda: 2024-09-05 07:19:00, Preço Compra: 321709, Preço Venda: 321381, Percentual: -0.1%
Candle Compra: 357565, Candle Venda: 357566, Horário Compra: 2024-09-05 07:25:00, Horário Venda: 2024-09-05 07:26:00, Preço Compra: 321583, Preço Venda: 321365, Percentual: -0.07%
Candle Compra: 357570, Candle Venda: 357592, Horário Compra: 2024-09-05 07:30:00, Horário Venda: 2024-09-05 07:52:00, Preço Compra: 321659, Preço Venda: 321524, Percentual: -0.04%
Candle Compra: 357601, Candle Venda: 357607, Horário Compra: 2024-09-05 08:01:00, Horário Venda: 2024-09-05 08:07:00, Preço Compra: 321942, Preço Venda: 321477, Percentual: -0.14%
Candle Compra: 357622, Candle Venda: 357640, Horário Compra: 2024-09-05 08:22:00, Horário Venda: 2024-09-05 08:40:00, Preço Compra: 321584, Preço Venda: 321402, Percentual: -0.06%
Candle Compra: 357654, Candle Venda: 357662, Horário Compra: 2024-09-05 08:54:00, Horário Venda: 2024-09-05 09:02:00, Preço Compra: 321891, Preço Venda: 321532, Percentual: -0.11%
